               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 177,            0.026478,            0.012823,                   0,             0.99442,                   1,               0.995,             0.72173,            0.006781,           0.0047027,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.026824,            0.012468,                   0,             0.99478,                   1,               0.995,             0.77054,           0.0059561,           0.0046822,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.021904,            0.010844,                   0,             0.99275,                   1,               0.995,             0.77441,           0.0066767,           0.0046601,                   0,            0.004126,            0.004126,            0.004126
                 180,             0.02562,            0.014595,                   0,             0.99139,                   1,               0.995,             0.75579,           0.0064439,           0.0046424,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.019288,            0.011323,                   0,             0.98933,                   1,               0.995,             0.78222,           0.0056964,           0.0046868,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.027839,            0.012017,                   0,             0.99046,                   1,               0.995,             0.74977,           0.0064269,            0.004636,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.025632,            0.013181,                   0,             0.99136,                   1,               0.995,             0.81131,           0.0054923,           0.0044824,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.026746,            0.012183,                   0,             0.99029,                   1,               0.995,             0.81109,           0.0062013,           0.0044533,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.026741,            0.012298,                   0,             0.98816,                   1,               0.995,              0.7593,           0.0067182,           0.0044706,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.025033,            0.014638,                   0,             0.99169,                   1,               0.995,             0.78581,           0.0060867,           0.0044536,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.025327,            0.011429,                   0,             0.99306,                   1,               0.995,             0.73785,           0.0064761,           0.0046207,                   0,            0.003862,            0.003862,            0.003862
                 188,             0.02544,            0.013843,                   0,             0.99328,                   1,               0.995,             0.74984,           0.0063242,           0.0047561,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.025769,            0.011772,                   0,             0.99265,                   1,               0.995,             0.77889,           0.0061924,           0.0047703,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.023693,            0.012082,                   0,             0.99343,                   1,               0.995,             0.77732,           0.0064096,           0.0046744,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.024222,            0.011674,                   0,             0.99232,                   1,               0.995,             0.73852,           0.0067986,           0.0045461,                   0,             0.00373,             0.00373,             0.00373
                 192,             0.02365,             0.01064,                   0,             0.99217,                   1,               0.995,             0.77599,           0.0063167,           0.0044621,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.025008,            0.014322,                   0,             0.99032,                   1,               0.995,             0.77099,           0.0063746,           0.0043452,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.026069,            0.012972,                   0,             0.99031,                   1,               0.995,             0.77798,           0.0065888,           0.0043985,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.026081,            0.012645,                   0,             0.99234,                   1,               0.995,             0.73954,           0.0065726,           0.0043451,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.023992,            0.012658,                   0,             0.99292,                   1,               0.995,             0.74798,           0.0061536,           0.0042785,                   0,            0.003565,            0.003565,            0.003565
                 197,             0.02404,            0.012042,                   0,             0.99305,                   1,               0.995,             0.78833,           0.0056383,           0.0042011,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.022752,            0.011383,                   0,             0.99271,                   1,               0.995,             0.79444,           0.0057777,           0.0041969,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.025398,            0.014848,                   0,             0.99367,                   1,               0.995,             0.85317,           0.0053937,           0.0042061,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.024799,            0.014181,                   0,             0.99415,                   1,               0.995,             0.85468,           0.0053497,           0.0042329,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.020812,            0.010445,                   0,             0.99348,                   1,               0.995,             0.83366,           0.0054194,           0.0043886,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.020819,            0.011842,                   0,             0.99336,                   1,               0.995,             0.81893,           0.0057018,           0.0041255,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.022588,            0.011377,                   0,             0.99333,                   1,               0.995,             0.82576,           0.0056627,           0.0040394,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.024149,            0.010547,                   0,             0.99164,                   1,               0.995,             0.76545,           0.0061966,           0.0040672,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.023423,            0.012675,                   0,             0.99364,                   1,               0.995,             0.81112,           0.0058554,            0.004029,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.022381,            0.012585,                   0,             0.99435,                   1,               0.995,             0.79913,           0.0056672,           0.0039878,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.024068,            0.011395,                   0,             0.99449,                   1,               0.995,             0.80477,           0.0057549,           0.0038075,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.019259,            0.013109,                   0,             0.99479,                   1,               0.995,             0.77884,           0.0060368,           0.0036275,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.024436,             0.01226,                   0,             0.99484,                   1,               0.995,             0.82754,           0.0059567,           0.0036207,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.025513,             0.01193,                   0,             0.99456,                   1,               0.995,             0.83412,           0.0054481,           0.0035673,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.024731,             0.01188,                   0,             0.99391,                   1,               0.995,             0.83322,           0.0056158,           0.0036816,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.022654,            0.011992,                   0,             0.99411,                   1,               0.995,             0.84589,           0.0055142,           0.0038456,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.021287,             0.01137,                   0,              0.9933,                   1,               0.995,             0.83853,           0.0056554,           0.0039255,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.021648,            0.010732,                   0,             0.99342,                   1,               0.995,             0.79616,           0.0062803,           0.0039827,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.021648,            0.011007,                   0,             0.99349,                   1,               0.995,             0.80933,           0.0056247,           0.0040248,                   0,            0.002938,            0.002938,            0.002938
                 216,             0.02155,            0.012545,                   0,              0.9944,                   1,               0.995,              0.8203,            0.005318,           0.0040023,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.022523,            0.012806,                   0,             0.99411,                   1,               0.995,             0.82557,           0.0052944,           0.0038878,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.021047,            0.012202,                   0,             0.99408,                   1,               0.995,             0.83373,           0.0050882,           0.0037698,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.023862,            0.011685,                   0,             0.99512,                   1,               0.995,             0.84153,           0.0052019,           0.0038052,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.023151,             0.01115,                   0,             0.99575,                   1,               0.995,             0.82034,           0.0054015,             0.00392,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.021886,            0.010108,                   0,             0.99558,                   1,               0.995,             0.74406,           0.0059294,           0.0041505,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.023196,            0.011263,                   0,             0.99573,                   1,               0.995,             0.76193,            0.005529,           0.0040832,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.021968,             0.01067,                   0,             0.99412,                   1,               0.995,             0.81286,           0.0053565,           0.0039798,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.021564,            0.011365,                   0,             0.99412,                   1,               0.995,             0.81328,           0.0053487,           0.0039535,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.023455,            0.011761,                   0,             0.99469,                   1,               0.995,             0.79515,            0.006027,           0.0041523,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.018924,            0.011796,                   0,             0.99414,                   1,               0.995,              0.7819,           0.0061493,           0.0042524,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.024373,            0.010855,                   0,             0.99387,                   1,               0.995,             0.76743,           0.0060714,           0.0042616,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.018639,           0.0095819,                   0,             0.99323,                   1,               0.995,             0.75886,           0.0060235,           0.0042598,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.024083,            0.010596,                   0,             0.99237,                   1,               0.995,             0.75758,            0.006377,           0.0042845,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.021389,            0.010057,                   0,             0.99211,                   1,               0.995,             0.77066,           0.0059258,           0.0042641,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.021908,            0.012003,                   0,             0.99237,                   1,               0.995,             0.75775,           0.0061347,           0.0043244,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.019731,            0.010425,                   0,             0.99259,                   1,               0.995,             0.79525,           0.0058453,            0.004388,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.020919,            0.012609,                   0,             0.99333,                   1,               0.995,             0.74971,           0.0060435,           0.0045364,                   0,            0.002344,            0.002344,            0.002344
                 234,             0.02182,            0.011685,                   0,             0.99198,                   1,               0.995,             0.75675,           0.0062346,           0.0046738,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.022209,            0.012501,                   0,              0.9915,                   1,               0.995,              0.6872,           0.0066983,           0.0047883,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.023298,            0.011918,                   0,              0.9914,                   1,               0.995,             0.67733,           0.0066813,           0.0048229,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.022516,            0.011937,                   0,             0.99098,                   1,               0.995,              0.7276,           0.0072161,           0.0047275,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.021067,            0.010042,                   0,             0.99052,                   1,               0.995,                0.73,           0.0072001,           0.0047202,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.021549,            0.010886,                   0,             0.99002,                   1,               0.995,             0.75092,           0.0073884,           0.0046212,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.018898,            0.011683,                   0,             0.98901,                   1,               0.995,             0.74988,           0.0071169,           0.0045223,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.021096,            0.012521,                   0,             0.98873,                   1,               0.995,             0.72862,            0.007486,            0.004375,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.019808,            0.011684,                   0,             0.99104,                   1,               0.995,             0.72405,           0.0073213,           0.0042994,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.020006,            0.011726,                   0,             0.99738,                   1,               0.995,             0.71842,           0.0075319,           0.0045544,                   0,            0.002014,            0.002014,            0.002014
                 244,             0.02016,             0.01055,                   0,             0.99631,                   1,               0.995,             0.70381,           0.0074533,           0.0046678,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.021724,            0.011085,                   0,             0.99508,                   1,               0.995,             0.68863,           0.0072493,           0.0048693,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.024833,            0.012508,                   0,             0.99303,                   1,               0.995,             0.70651,           0.0070589,           0.0049314,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.018722,            0.011716,                   0,             0.99236,                   1,               0.995,             0.66887,           0.0070694,           0.0049818,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.022156,            0.012215,                   0,             0.99306,                   1,               0.995,             0.74275,           0.0067967,           0.0048819,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.019782,            0.010639,                   0,             0.99235,                   1,               0.995,             0.71963,           0.0067076,           0.0048171,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.021836,            0.011373,                   0,             0.99394,                   1,               0.995,             0.74094,           0.0064854,           0.0047101,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.019866,              0.0116,                   0,             0.99486,                   1,               0.995,             0.75429,           0.0062151,           0.0047025,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.019771,            0.010964,                   0,             0.99403,                   1,               0.995,             0.76463,           0.0060512,           0.0046639,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.021258,            0.010565,                   0,             0.99328,                   1,               0.995,             0.76753,           0.0057753,           0.0046028,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.022935,            0.012223,                   0,             0.99296,                   1,               0.995,             0.78021,           0.0055454,           0.0044582,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.019138,               0.011,                   0,             0.99244,                   1,               0.995,             0.81496,           0.0052148,           0.0041837,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.019742,           0.0094955,                   0,             0.99279,                   1,               0.995,             0.83238,            0.005069,           0.0041167,                   0,            0.001585,            0.001585,            0.001585
                 257,             0.02173,            0.011016,                   0,             0.99362,                   1,               0.995,             0.81935,           0.0052767,           0.0039504,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.016903,            0.011105,                   0,             0.99377,                   1,               0.995,             0.80611,           0.0053545,           0.0039159,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.021058,            0.010957,                   0,             0.99381,                   1,               0.995,             0.83892,           0.0051053,           0.0038393,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.022748,            0.010786,                   0,             0.99406,                   1,               0.995,             0.83775,           0.0049391,           0.0038143,                   0,            0.001453,            0.001453,            0.001453
                 261,             0.01667,            0.011548,                   0,             0.99433,                   1,               0.995,             0.83633,           0.0050929,           0.0037984,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.020851,            0.010394,                   0,             0.99467,                   1,               0.995,             0.82558,           0.0049493,           0.0037692,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.020317,            0.012313,                   0,             0.99369,                   1,               0.995,             0.85698,            0.004742,           0.0037378,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.020457,            0.012047,                   0,             0.99421,                   1,               0.995,             0.84811,           0.0047676,           0.0037624,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.018642,             0.01181,                   0,              0.9939,                   1,               0.995,             0.84709,           0.0049633,           0.0038898,                   0,            0.001288,            0.001288,            0.001288
                 266,             0.01939,            0.010736,                   0,             0.99398,                   1,               0.995,             0.84709,           0.0051258,           0.0038821,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.017703,             0.01146,                   0,             0.99316,                   1,               0.995,             0.83477,           0.0053814,            0.003903,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.016996,           0.0094888,                   0,             0.99284,                   1,               0.995,               0.842,           0.0052879,           0.0038894,                   0,            0.001189,            0.001189,            0.001189
                 269,              0.0237,            0.011923,                   0,             0.99323,                   1,               0.995,             0.83039,           0.0052406,           0.0039616,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.019651,            0.010593,                   0,              0.9928,                   1,               0.995,             0.83409,            0.005199,           0.0039616,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.023582,            0.011341,                   0,             0.99253,                   1,               0.995,             0.81528,            0.005216,           0.0039956,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.019286,            0.010484,                   0,             0.99269,                   1,               0.995,             0.80519,           0.0053128,           0.0040032,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.019417,            0.010616,                   0,             0.99379,                   1,               0.995,             0.82848,           0.0050914,           0.0039378,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.021289,            0.011686,                   0,              0.9945,                   1,               0.995,             0.83786,           0.0050003,           0.0039301,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.017782,            0.011818,                   0,             0.99491,                   1,               0.995,             0.83786,           0.0051293,           0.0039488,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.016443,            0.010281,                   0,             0.99515,                   1,               0.995,             0.83924,           0.0051517,           0.0039105,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.018805,            0.010532,                   0,             0.99495,                   1,               0.995,             0.83018,            0.005139,           0.0039487,                   0,            0.000892,            0.000892,            0.000892
                 278,              0.0211,            0.011181,                   0,             0.99501,                   1,               0.995,             0.83131,           0.0051872,           0.0039374,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.020371,            0.011558,                   0,             0.99526,                   1,               0.995,             0.83018,           0.0053441,           0.0039148,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.019588,            0.012398,                   0,             0.99538,                   1,               0.995,             0.83072,           0.0054029,           0.0039069,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.018949,            0.010471,                   0,             0.99518,                   1,               0.995,             0.82997,           0.0053401,           0.0038652,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.020035,            0.010568,                   0,             0.99519,                   1,               0.995,             0.82309,           0.0052488,           0.0038615,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.020303,            0.011605,                   0,             0.99505,                   1,               0.995,             0.82304,           0.0052248,           0.0039015,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.019253,           0.0098156,                   0,             0.99508,                   1,               0.995,             0.82352,           0.0052101,           0.0039377,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.017595,            0.010969,                   0,             0.99492,                   1,               0.995,             0.82304,           0.0052046,           0.0038959,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.019388,           0.0093461,                   0,             0.99481,                   1,               0.995,             0.82304,           0.0052404,           0.0038959,                   0,            0.000595,            0.000595,            0.000595
                 287,             0.01651,           0.0093019,                   0,             0.99517,                   1,               0.995,              0.8222,           0.0052222,           0.0038868,                   0,            0.000562,            0.000562,            0.000562
                 288,             0.02016,            0.010764,                   0,              0.9951,                   1,               0.995,             0.82275,           0.0052105,           0.0038774,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.018958,              0.0107,                   0,             0.99491,                   1,               0.995,              0.8222,           0.0051002,           0.0038261,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.018462,             0.01014,                   0,             0.99482,                   1,               0.995,              0.8222,           0.0050637,             0.00382,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.017305,            0.010197,                   0,             0.99482,                   1,               0.995,              0.8222,           0.0050064,           0.0038046,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.019147,            0.011592,                   0,             0.99447,                   1,               0.995,              0.8222,           0.0050703,           0.0038197,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.019887,            0.011386,                   0,             0.99468,                   1,               0.995,             0.82335,           0.0050997,           0.0037704,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.017535,           0.0094004,                   0,              0.9948,                   1,               0.995,             0.82904,           0.0051287,           0.0037761,                   0,            0.000331,            0.000331,            0.000331
                 295,             0.01907,            0.010422,                   0,             0.99488,                   1,               0.995,              0.8279,           0.0050512,           0.0036979,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.017943,            0.009697,                   0,             0.99497,                   1,               0.995,             0.82739,           0.0050895,           0.0037036,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.016857,            0.010102,                   0,               0.995,                   1,               0.995,              0.8279,           0.0050767,           0.0036976,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.016899,            0.010054,                   0,             0.99493,                   1,               0.995,             0.82997,           0.0050969,           0.0037208,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.019633,            0.010752,                   0,              0.9949,                   1,               0.995,              0.8279,           0.0049673,           0.0036941,                   0,            0.000166,            0.000166,            0.000166
